Language,Speech,file_name,Intent,NER_Tag
Cantonese,醫生開過類似高血壓定糖尿病嗰啲  ,./Intent_Prediction/audio/0665.mp3,enquire_suitable_med,'000000122034400
Cantonese,可能係一種長期病嘅藥但唔記得咩名  ,./Intent_Prediction/audio/0666.mp3,enquire_suitable_med,'0000000000000000
Cantonese,係咪嗰啲膽固醇藥呀唔確定  ,./Intent_Prediction/audio/0667.mp3,enquire_suitable_med,'000056660000
Cantonese,應該係身體狀況穩定用開嗰種藥  ,./Intent_Prediction/audio/0668.mp3,enquire_suitable_med,'00000000000000
Cantonese,可能係嗰啲成日要食嘅慢性病藥  ,./Intent_Prediction/audio/0669.mp3,enquire_suitable_med,'00000000000000
Cantonese,我聽過類似但唔記得係血壓定糖藥  ,./Intent_Prediction/audio/0670.mp3,enquire_suitable_med,'000000000000000
Cantonese,未必係抑鬱症但應該係精神類藥  ,./Intent_Prediction/audio/0671.mp3,enquire_suitable_med,'00078000000000
Cantonese,唔知係咪當初開過血脂藥  ,./Intent_Prediction/audio/0672.mp3,enquire_suitable_med,'00000000560
Cantonese,有機會係血糖定抗抑鬱其中一種  ,./Intent_Prediction/audio/0673.mp3,enquire_suitable_med,'00000000780000
Cantonese,可能兩種藥都差唔多我分唔出  ,./Intent_Prediction/audio/0674.mp3,enquire_suitable_med,'0000000000000
Cantonese,都唔係好記得邊隻係心臟藥邊隻係情緒藥,./Intent_Prediction/audio/0675.mp3,enquire_suitable_med,'000000000000000000
Cantonese,唔知係咪要攞埋高血壓同糖尿病嗰啲  ,./Intent_Prediction/audio/0676.mp3,enquire_suitable_med,'0000000122034400
Cantonese,可能要拎抑鬱症同膽固醇藥啦  ,./Intent_Prediction/audio/0677.mp3,enquire_suitable_med,'0000780056660
Cantonese,醫生係咪叫我攞哂所有嗰啲慢性病藥呀  ,./Intent_Prediction/audio/0678.mp3,enquire_suitable_med,'00000000000000000
Cantonese,我記得好似要執返三種唔同嘅藥但唔肯定  ,./Intent_Prediction/audio/0679.mp3,enquire_suitable_med,'000000000000000000
Cantonese,應該係要血壓糖尿同埋情緒嗰幾隻  ,./Intent_Prediction/audio/0680.mp3,enquire_suitable_med,'000000000000000
Cantonese,可能都要攞番冠心病同糖尿病用嗰啲  ,./Intent_Prediction/audio/0681.mp3,enquire_suitable_med,'0000005660344000
Cantonese,我懷疑係高血壓阿伐他汀同阿米替林都有份  ,./Intent_Prediction/audio/0682.mp3,enquire_suitable_med,'0000122566607888000
Cantonese,有冇可能係攞齊幾種藥一齊食嗰種情況  ,./Intent_Prediction/audio/0683.mp3,enquire_suitable_med,'00000000000000000
Cantonese,係咪拎多幾隻一齊會穩定啲架  ,./Intent_Prediction/audio/0684.mp3,enquire_suitable_med,'0000000000000
Cantonese,上次醫生好似話要三種都要食  ,./Intent_Prediction/audio/0685.mp3,enquire_suitable_med,'0000000000000
Cantonese,可能要血壓藥膽固醇藥再加埋抑鬱症嗰啲  ,./Intent_Prediction/audio/0686.mp3,enquire_suitable_med,'000122566600078000
Cantonese,我唔肯定係咪淨係拎兩隻定係全部  ,./Intent_Prediction/audio/0687.mp3,enquire_suitable_med,'000000000000000
Cantonese,我估係嗰啲長期病藥幾種一齊啦  ,./Intent_Prediction/audio/0688.mp3,enquire_suitable_med,'00000000000000
Cantonese,拎哂佢哋會唔會好啲呀我唔太記得  ,./Intent_Prediction/audio/0689.mp3,enquire_suitable_med,'000000000000000
Cantonese,應該係血壓糖尿加埋精神科藥一齊嘅  ,./Intent_Prediction/audio/0690.mp3,enquire_suitable_med,'0000000000000000
Cantonese,有機會係要三種唔同病症用嗰啲藥  ,./Intent_Prediction/audio/0691.mp3,enquire_suitable_med,'000000000000000
Cantonese,唔知拎晒全部穩陣啲定點呢  ,./Intent_Prediction/audio/0692.mp3,enquire_suitable_med,'000000000000
Cantonese,可能係一次過拎齊全部啱啱好  ,./Intent_Prediction/audio/0693.mp3,enquire_suitable_med,'0000000000000
Cantonese,我諗應該係醫生講過要成套咁食嗰啲藥  ,./Intent_Prediction/audio/0694.mp3,enquire_suitable_med,'00000000000000000
English,What medicine is good for high blood pressure,./Intent_Prediction/audio/0912.mp3,enquire_suitable_med,'00000122
English,Can you suggest something for my diabetes,./Intent_Prediction/audio/0913.mp3,enquire_suitable_med,'0000003
English,What medication should I take for depression,./Intent_Prediction/audio/0914.mp3,enquire_suitable_med,'0000007
English,Whats the best treatment for coronary artery disease,./Intent_Prediction/audio/0915.mp3,enquire_suitable_med,'00000566
English,Can you recommend a medicine for heart disease,./Intent_Prediction/audio/0916.mp3,enquire_suitable_med,'00000056
English,Whats a good medication for hypertension,./Intent_Prediction/audio/0917.mp3,enquire_suitable_med,'000001
English,Which medicine is suitable for my condition,./Intent_Prediction/audio/0918.mp3,enquire_suitable_med,'0000000
English,What pills should I take for CAD,./Intent_Prediction/audio/0919.mp3,enquire_suitable_med,'0000005
English,Whats the right medicine for managing diabetes,./Intent_Prediction/audio/0920.mp3,enquire_suitable_med,'0000003
English,Can you tell me what medication is suitable for heart disease,./Intent_Prediction/audio/0921.mp3,enquire_suitable_med,'00000000056
English,Which medicine is best for treating depression,./Intent_Prediction/audio/0922.mp3,enquire_suitable_med,'0000007
English,Whats the best drug for controlling high blood pressure,./Intent_Prediction/audio/0923.mp3,enquire_suitable_med,'000000122
English,Which medicine can I take for my high cholesterol,./Intent_Prediction/audio/0924.mp3,enquire_suitable_med,'000000056
English,Can you recommend something for my coronary heart disease,./Intent_Prediction/audio/0925.mp3,enquire_suitable_med,'000000566
English,Whats the most effective medication for CAD,./Intent_Prediction/audio/0926.mp3,enquire_suitable_med,'0000005
English,Can you help me find a good medicine for depression,./Intent_Prediction/audio/0927.mp3,enquire_suitable_med,'0000000007
English,What medicine would you suggest for controlling hypertension,./Intent_Prediction/audio/0928.mp3,enquire_suitable_med,'00000001
English,Which medication is best for diabetes,./Intent_Prediction/audio/0929.mp3,enquire_suitable_med,'000003
English,Whats the right medication for treating heart disease,./Intent_Prediction/audio/0930.mp3,enquire_suitable_med,'00000056
English,What pills should I take for my depression disorder,./Intent_Prediction/audio/0931.mp3,enquire_suitable_med,'000000070
English,Can you suggest a good drug for blood pressure management,./Intent_Prediction/audio/0932.mp3,enquire_suitable_med,'0000000000
English,What is the most effective treatment for hypertension,./Intent_Prediction/audio/0933.mp3,enquire_suitable_med,'00000001
English,Can you recommend a medicine to manage my blood sugar,./Intent_Prediction/audio/0934.mp3,enquire_suitable_med,'0000000000
English,What is the best option for treating coronary artery disease,./Intent_Prediction/audio/0935.mp3,enquire_suitable_med,'0000000566
English,What kind of medication is suitable for managing depression,./Intent_Prediction/audio/0936.mp3,enquire_suitable_med,'000000007
English,What medicine is good for high blood pressure and diabetes,./Intent_Prediction/audio/0960.mp3,enquire_suitable_med,'0000012203
English,Can you suggest something for my diabetes and coronary heart disease,./Intent_Prediction/audio/0961.mp3,enquire_suitable_med,'00000030566
English,What medication should I take for depression and hypertension,./Intent_Prediction/audio/0962.mp3,enquire_suitable_med,'000000701
English,Whats the best treatment for coronary artery disease and high blood pressure,./Intent_Prediction/audio/0963.mp3,enquire_suitable_med,'000005660122
English,Can you recommend a medicine for heart disease and blood pressure,./Intent_Prediction/audio/0964.mp3,enquire_suitable_med,'00000056000
English,Whats a good medication for hypertension and depression,./Intent_Prediction/audio/0965.mp3,enquire_suitable_med,'00000107
English,Which medicine is suitable for both CAD and diabetes,./Intent_Prediction/audio/0966.mp3,enquire_suitable_med,'000000503
English,What pills should I take for heart disease and blood sugar control,./Intent_Prediction/audio/0967.mp3,enquire_suitable_med,'000000560000
English,Whats the right medicine for managing diabetes and depression,./Intent_Prediction/audio/0968.mp3,enquire_suitable_med,'000000307
English,Can you tell me what medication is suitable for heart disease and hypertension,./Intent_Prediction/audio/0969.mp3,enquire_suitable_med,'0000000005601
English,Which medicine is best for treating depression and high blood pressure,./Intent_Prediction/audio/0970.mp3,enquire_suitable_med,'00000070122
English,Whats the best drug for controlling high blood pressure and diabetes,./Intent_Prediction/audio/0971.mp3,enquire_suitable_med,'00000012203
English,Which medicine can I take for my high cholesterol and hypertension,./Intent_Prediction/audio/0972.mp3,enquire_suitable_med,'00000005601
English,Can you recommend something for my coronary heart disease and diabetes,./Intent_Prediction/audio/0973.mp3,enquire_suitable_med,'00000056603
English,Whats the most effective medication for CAD and blood pressure management,./Intent_Prediction/audio/0974.mp3,enquire_suitable_med,'00000050000
English,Can you help me find a good medicine for depression and heart disease,./Intent_Prediction/audio/0975.mp3,enquire_suitable_med,'0000000007056
English,What medicine would you suggest for controlling hypertension and depression,./Intent_Prediction/audio/0976.mp3,enquire_suitable_med,'0000000107
English,Which medication is best for diabetes and coronary artery disease,./Intent_Prediction/audio/0977.mp3,enquire_suitable_med,'0000030566
English,Whats the right medication for treating heart disease and blood sugar issues,./Intent_Prediction/audio/0978.mp3,enquire_suitable_med,'000000560000
English,What pills should I take for my depression disorder and CAD,./Intent_Prediction/audio/0979.mp3,enquire_suitable_med,'00000007005
English,Can you suggest a good drug for blood pressure management and depression,./Intent_Prediction/audio/0980.mp3,enquire_suitable_med,'000000000007
English,What is the most effective treatment for hypertension and diabetes,./Intent_Prediction/audio/0981.mp3,enquire_suitable_med,'0000000103
English,Can you recommend a medicine to manage both blood sugar and heart disease,./Intent_Prediction/audio/0982.mp3,enquire_suitable_med,'0000000000056
English,What is the best option for treating coronary artery disease and high blood pressure,./Intent_Prediction/audio/0983.mp3,enquire_suitable_med,'00000005660122
English,What kind of medication is suitable for managing depression and hypertension,./Intent_Prediction/audio/0984.mp3,enquire_suitable_med,'00000000701
English,Whats the best medication for controlling both high blood pressure and diabetes,./Intent_Prediction/audio/0985.mp3,enquire_suitable_med,'000000012203
English,Can you recommend a suitable medicine for both coronary artery disease and hypertension,./Intent_Prediction/audio/0986.mp3,enquire_suitable_med,'0000000056601
English,Which medicine would be effective for managing both depression and heart disease,./Intent_Prediction/audio/0987.mp3,enquire_suitable_med,'000000007056
English,What medications should I take for both diabetes and high blood pressure,./Intent_Prediction/audio/0988.mp3,enquire_suitable_med,'000000030122
English,Can you suggest a drug that works for both CAD and hypertension,./Intent_Prediction/audio/0989.mp3,enquire_suitable_med,'000000000501
English,Whats the most suitable treatment for managing both depression and diabetes,./Intent_Prediction/audio/0990.mp3,enquire_suitable_med,'00000000703
English,Which pills are good for both high blood pressure and coronary artery disease,./Intent_Prediction/audio/0991.mp3,enquire_suitable_med,'0000001220566
English,Whats the best option for managing both heart disease and blood sugar levels,./Intent_Prediction/audio/0992.mp3,enquire_suitable_med,'0000000560000
English,Can you recommend a medication for treating both hypertension and depression,./Intent_Prediction/audio/0993.mp3,enquire_suitable_med,'00000000107
English,Whats the best combination of drugs for managing high blood pressure and heart disease,./Intent_Prediction/audio/0994.mp3,enquire_suitable_med,'00000000122056
English,Can you help me find a medicine for both CAD and blood sugar control,./Intent_Prediction/audio/0995.mp3,enquire_suitable_med,'00000000050000
English,Which medication would be appropriate for treating both hypertension and CAD,./Intent_Prediction/audio/0996.mp3,enquire_suitable_med,'00000000105
English,Whats the best medication for high blood pressure heart disease and diabetes,./Intent_Prediction/audio/0997.mp3,enquire_suitable_med,'000001225603
English,Can you recommend any pills for managing both depression and CAD,./Intent_Prediction/audio/0998.mp3,enquire_suitable_med,'00000000705
English,Whats the right medicine to control both diabetes and coronary artery disease,./Intent_Prediction/audio/0999.mp3,enquire_suitable_med,'000000030566
English,Which medication is effective for both heart disease and high blood pressure,./Intent_Prediction/audio/1000.mp3,enquire_suitable_med,'000000560122
English,What medicine can I use for both hypertension and depression management,./Intent_Prediction/audio/1001.mp3,enquire_suitable_med,'00000001070
English,Can you suggest a medication for managing both high cholesterol and heart disease,./Intent_Prediction/audio/1002.mp3,enquire_suitable_med,'0000000056056
English,What is the best treatment for depression and coronary artery disease combined,./Intent_Prediction/audio/1003.mp3,enquire_suitable_med,'000000705660
English,What pills should I use for managing both blood pressure and depression,./Intent_Prediction/audio/1004.mp3,enquire_suitable_med,'000000000007
English,Can you help me find something for both hypertension and diabetes,./Intent_Prediction/audio/1005.mp3,enquire_suitable_med,'00000000103
English,Whats the best drug for managing both CAD and blood pressure issues,./Intent_Prediction/audio/1006.mp3,enquire_suitable_med,'000000050000
English,Can you recommend a medication for treating both depression and high blood pressure,./Intent_Prediction/audio/1007.mp3,enquire_suitable_med,'0000000070122
English,What medications are good for both heart disease and diabetes,./Intent_Prediction/audio/1008.mp3,enquire_suitable_med,'0000005603
English,Can you help me with a medication plan for both hypertension and depression,./Intent_Prediction/audio/1009.mp3,enquire_suitable_med,'0000000000107
English,What is the most effective medicine for both CAD and high blood pressure,./Intent_Prediction/audio/1010.mp3,enquire_suitable_med,'0000000050122
English,What is a good treatment for both coronary artery disease and blood sugar control,./Intent_Prediction/audio/1011.mp3,enquire_suitable_med,'00000005660000
English,Which medications should I take for both hypertension and heart disease,./Intent_Prediction/audio/1012.mp3,enquire_suitable_med,'00000001056
English,Can you suggest a suitable combination of drugs for managing both depression and blood pressure,./Intent_Prediction/audio/1013.mp3,enquire_suitable_med,'000000000007000
English,What medicine is recommended for controlling both diabetes and CAD,./Intent_Prediction/audio/1014.mp3,enquire_suitable_med,'0000000305
English,Can you help me find the right medication for managing both depression and hypertension,./Intent_Prediction/audio/1015.mp3,enquire_suitable_med,'00000000000701
English,Whats the most suitable drug for both heart disease and high blood sugar,./Intent_Prediction/audio/1016.mp3,enquire_suitable_med,'0000000560000
English,Which medicine would work well for both high blood pressure and diabetes,./Intent_Prediction/audio/1017.mp3,enquire_suitable_med,'000000012203
English,Can you find a suitable drug for managing both depression and coronary artery disease,./Intent_Prediction/audio/1018.mp3,enquire_suitable_med,'00000000070566
English,Whats your favorite color,./Intent_Prediction/audio/0180.mp3,general_chat,'0000
Cantonese,你最鍾意咩顏色,./Intent_Prediction/audio/0181.mp3,general_chat,'0000000
English,Lets go for a walk,./Intent_Prediction/audio/0204.mp3,general_chat,'00000
Cantonese,我哋出去行下啦,./Intent_Prediction/audio/0205.mp3,general_chat,'0000000
English,Should I wear a jacket today,./Intent_Prediction/audio/0713.mp3,general_chat,'000000
Cantonese,幫我講個笑話,./Intent_Prediction/audio/0751.mp3,general_chat,'000000
Cantonese,你鍾意睇咩戲,./Intent_Prediction/audio/0770.mp3,general_chat,'000000
English,Whats your favorite way to relax,./Intent_Prediction/audio/0796.mp3,general_chat,'000000
English,Whats your favorite movie genre,./Intent_Prediction/audio/0820.mp3,general_chat,'00000
English,Whats your favorite hobby,./Intent_Prediction/audio/0826.mp3,general_chat,'0000
Cantonese,你鍾意點放鬆,./Intent_Prediction/audio/0842.mp3,general_chat,'000000
Cantonese,你鍾意邊種電影,./Intent_Prediction/audio/0866.mp3,general_chat,'0000000
Cantonese,你最鍾意做咩活動,./Intent_Prediction/audio/0872.mp3,general_chat,'00000000
English,Get me hypertension medicine,./Intent_Prediction/audio/0001.mp3,retrieve,'0010
Cantonese,攞高血壓藥畀我,./Intent_Prediction/audio/0002.mp3,retrieve,'0112200
Cantonese,幫我拎高血壓藥,./Intent_Prediction/audio/0003.mp3,retrieve,'0001122
English,Where is the medicine for high blood pressure,./Intent_Prediction/audio/0004.mp3,retrieve,'00000122
Cantonese,高血壓藥放邊,./Intent_Prediction/audio/0005.mp3,retrieve,'112200
Cantonese,攞血管緊張素轉換酶抑制藥畀我,./Intent_Prediction/audio/0007.mp3,retrieve,'01222222222200
English,Fetch Metformin for diabetes,./Intent_Prediction/audio/0008.mp3,retrieve,'0303
Cantonese,俾糖尿病藥我,./Intent_Prediction/audio/0009.mp3,retrieve,'034400
Cantonese,邊度有甲福明,./Intent_Prediction/audio/0010.mp3,retrieve,'000344
English,Bring me pills for diabetes,./Intent_Prediction/audio/0011.mp3,retrieve,'00003
Cantonese,我要糖尿病藥,./Intent_Prediction/audio/0012.mp3,retrieve,'003440
English,Where can I find diabetes medicine,./Intent_Prediction/audio/0013.mp3,retrieve,'000030
Cantonese,糖尿病藥喺邊,./Intent_Prediction/audio/0014.mp3,retrieve,'344000
English,Give me Atorvastatin for my heart disease,./Intent_Prediction/audio/0015.mp3,retrieve,'0050056
Cantonese,攞阿伐他汀畀我,./Intent_Prediction/audio/0016.mp3,retrieve,'0566600
Cantonese,幫我搵心臟病藥,./Intent_Prediction/audio/0017.mp3,retrieve,'0005660
English,Can you find me medicine for CAD,./Intent_Prediction/audio/0018.mp3,retrieve,'0000005
Cantonese,冠心病藥喺邊,./Intent_Prediction/audio/0019.mp3,retrieve,'566000
Cantonese,攞冠脈病藥畀我,./Intent_Prediction/audio/0021.mp3,retrieve,'0566000
English,Fetch Amitriptyline for depression,./Intent_Prediction/audio/0022.mp3,retrieve,'0707
Cantonese,俾阿米替林我,./Intent_Prediction/audio/0023.mp3,retrieve,'078880
Cantonese,我要抗抑鬱藥,./Intent_Prediction/audio/0024.mp3,retrieve,'000780
English,Where is the depression medicine,./Intent_Prediction/audio/0025.mp3,retrieve,'00070
Cantonese,抑鬱症藥喺邊,./Intent_Prediction/audio/0026.mp3,retrieve,'780000
English,I need help with antidepressants,./Intent_Prediction/audio/0027.mp3,retrieve,'00000
Cantonese,攞抑鬱症藥畀我,./Intent_Prediction/audio/0028.mp3,retrieve,'0780000
English,Can you find high blood pressure medicine,./Intent_Prediction/audio/0033.mp3,retrieve,'0001220
Cantonese,幫我攞高血壓藥,./Intent_Prediction/audio/0034.mp3,retrieve,'0001122
Cantonese,高血壓藥搵唔到,./Intent_Prediction/audio/0035.mp3,retrieve,'1122000
English,I need ACE Inhibitors,./Intent_Prediction/audio/0036.mp3,retrieve,'0012
Cantonese,俾我血管緊張素轉換酶抑制藥,./Intent_Prediction/audio/0037.mp3,retrieve,'0012222222222
English,Where are the hypertension pills,./Intent_Prediction/audio/0038.mp3,retrieve,'00010
Cantonese,幫手搵高血壓藥,./Intent_Prediction/audio/0039.mp3,retrieve,'0001122
English,Please bring me Metformin for diabetes,./Intent_Prediction/audio/0040.mp3,retrieve,'000303
Cantonese,甲福明喺邊,./Intent_Prediction/audio/0041.mp3,retrieve,'34400
English,Can you grab the diabetes pills,./Intent_Prediction/audio/0042.mp3,retrieve,'000030
Cantonese,幫我攞糖尿病藥,./Intent_Prediction/audio/0043.mp3,retrieve,'0003440
English,I am looking for Metformin,./Intent_Prediction/audio/0044.mp3,retrieve,'00003
Cantonese,邊度可以拎到糖尿病藥,./Intent_Prediction/audio/0045.mp3,retrieve,'0000003440
English,Diabetes medication is what I need,./Intent_Prediction/audio/0046.mp3,retrieve,'300000
Cantonese,請攞甲福明,./Intent_Prediction/audio/0047.mp3,retrieve,'00344
English,Get Atorvastatin for my CAD,./Intent_Prediction/audio/0048.mp3,retrieve,'05005
Cantonese,幫我搵冠脈病藥,./Intent_Prediction/audio/0049.mp3,retrieve,'0005660
English,Fetch my heart disease medication,./Intent_Prediction/audio/0050.mp3,retrieve,'00560
Cantonese,攞心臟病藥畀我,./Intent_Prediction/audio/0051.mp3,retrieve,'0566000
English,I need pills for coronary artery disease,./Intent_Prediction/audio/0052.mp3,retrieve,'0000566
Cantonese,心臟病藥喺邊,./Intent_Prediction/audio/0053.mp3,retrieve,'566000
English,Where can I find Atorvastatin,./Intent_Prediction/audio/0054.mp3,retrieve,'00005
Cantonese,我要阿伐他汀,./Intent_Prediction/audio/0055.mp3,retrieve,'005666
English,Bring me Amitriptyline for depression,./Intent_Prediction/audio/0056.mp3,retrieve,'00707
Cantonese,抗抑鬱藥係邊,./Intent_Prediction/audio/0057.mp3,retrieve,'078000
English,Can I have pills for depression,./Intent_Prediction/audio/0058.mp3,retrieve,'000007
Cantonese,攞抑鬱症藥俾我,./Intent_Prediction/audio/0059.mp3,retrieve,'0780000
English,Where can I find antidepressants,./Intent_Prediction/audio/0060.mp3,retrieve,'00000
Cantonese,邊度有阿米替林,./Intent_Prediction/audio/0061.mp3,retrieve,'0007888
Cantonese,抗抑鬱藥拎唔拎得,./Intent_Prediction/audio/0063.mp3,retrieve,'07800000
Cantonese,邊度有高血壓藥,./Intent_Prediction/audio/0069.mp3,retrieve,'0001122
English,Where can I get hypertension pills,./Intent_Prediction/audio/0070.mp3,retrieve,'000010
Cantonese,幫我拎血管緊張素轉換酶抑制藥,./Intent_Prediction/audio/0071.mp3,retrieve,'00012222222222
English,Get me pills for my hypertension,./Intent_Prediction/audio/0072.mp3,retrieve,'000001
Cantonese,請攞高血壓藥畀我,./Intent_Prediction/audio/0073.mp3,retrieve,'00112200
English,I need ACE Inhibitor tablets,./Intent_Prediction/audio/0074.mp3,retrieve,'00120
Cantonese,幫我搵高血壓藥,./Intent_Prediction/audio/0075.mp3,retrieve,'0001122
English,Can you give me Metformin for diabetes,./Intent_Prediction/audio/0076.mp3,retrieve,'0000303
Cantonese,俾我糖尿病藥,./Intent_Prediction/audio/0077.mp3,retrieve,'003440
English,Where is the diabetes medicine kept,./Intent_Prediction/audio/0078.mp3,retrieve,'000300
Cantonese,糖尿病藥擺邊,./Intent_Prediction/audio/0079.mp3,retrieve,'344000
English,I need to take Metformin for my condition,./Intent_Prediction/audio/0080.mp3,retrieve,'00003000
Cantonese,攞甲福明畀我,./Intent_Prediction/audio/0081.mp3,retrieve,'034400
English,Grab the diabetes medication for me,./Intent_Prediction/audio/0082.mp3,retrieve,'003000
Cantonese,糖尿病藥幫手攞下,./Intent_Prediction/audio/0083.mp3,retrieve,'34400000
English,Please find my heart medication,./Intent_Prediction/audio/0084.mp3,retrieve,'00000
Cantonese,幫我搵心臟病藥,./Intent_Prediction/audio/0085.mp3,retrieve,'0005660
English,I need Atorvastatin tablets for CAD,./Intent_Prediction/audio/0086.mp3,retrieve,'005005
Cantonese,冠脈病藥放喺邊,./Intent_Prediction/audio/0087.mp3,retrieve,'5660000
English,Can you grab Atorvastatin for me,./Intent_Prediction/audio/0088.mp3,retrieve,'000500
Cantonese,攞冠心病藥,./Intent_Prediction/audio/0089.mp3,retrieve,'05660
English,Heart disease medicine is what I need,./Intent_Prediction/audio/0090.mp3,retrieve,'5600000
Cantonese,請攞阿伐他汀畀我,./Intent_Prediction/audio/0091.mp3,retrieve,'00566600
English,Fetch depression medicine for me,./Intent_Prediction/audio/0092.mp3,retrieve,'07000
Cantonese,抑鬱症藥係邊,./Intent_Prediction/audio/0093.mp3,retrieve,'780000
English,I want to take Amitriptyline for depression,./Intent_Prediction/audio/0094.mp3,retrieve,'0000707
Cantonese,阿米替林喺邊,./Intent_Prediction/audio/0095.mp3,retrieve,'788800
English,Where are the antidepressants stored,./Intent_Prediction/audio/0096.mp3,retrieve,'00000
Cantonese,幫手搵抗抑鬱藥,./Intent_Prediction/audio/0097.mp3,retrieve,'0000780
English,Give me a pill for depression,./Intent_Prediction/audio/0098.mp3,retrieve,'000007
Cantonese,請幫我攞抑鬱症藥,./Intent_Prediction/audio/0099.mp3,retrieve,'00007800
Cantonese,高血壓藥幫我搵下,./Intent_Prediction/audio/0107.mp3,retrieve,'11220000
English,Can you find the pills for hypertension,./Intent_Prediction/audio/0108.mp3,retrieve,'0000001
Cantonese,請幫我攞高血壓藥,./Intent_Prediction/audio/0109.mp3,retrieve,'00001122
English,Fetch ACE Inhibitor tablets for me,./Intent_Prediction/audio/0110.mp3,retrieve,'012000
Cantonese,攞血管緊張素轉換酶抑制藥俾我,./Intent_Prediction/audio/0111.mp3,retrieve,'01222222222200
English,Bring me high blood pressure pills,./Intent_Prediction/audio/0112.mp3,retrieve,'001220
Cantonese,高血壓藥係邊,./Intent_Prediction/audio/0113.mp3,retrieve,'112200
English,Get Metformin for my diabetes,./Intent_Prediction/audio/0114.mp3,retrieve,'03003
Cantonese,幫我拎糖尿病藥,./Intent_Prediction/audio/0115.mp3,retrieve,'0003440
English,Where is the diabetes medication kept,./Intent_Prediction/audio/0116.mp3,retrieve,'000300
Cantonese,邊度可以搵到甲福明,./Intent_Prediction/audio/0117.mp3,retrieve,'000000344
English,I want to take Metformin now,./Intent_Prediction/audio/0118.mp3,retrieve,'000030
Cantonese,請攞糖尿病藥俾我,./Intent_Prediction/audio/0119.mp3,retrieve,'00344000
English,Can you bring me diabetes pills,./Intent_Prediction/audio/0120.mp3,retrieve,'000030
Cantonese,攞甲福明幫幫手,./Intent_Prediction/audio/0121.mp3,retrieve,'0344000
English,I need Atorvastatin for coronary artery disease,./Intent_Prediction/audio/0122.mp3,retrieve,'0050566
Cantonese,冠心病藥幫我搵下,./Intent_Prediction/audio/0123.mp3,retrieve,'56600000
English,Find the heart disease medication for me,./Intent_Prediction/audio/0124.mp3,retrieve,'0056000
Cantonese,攞心臟病藥俾我,./Intent_Prediction/audio/0125.mp3,retrieve,'0566000
English,Can you fetch Atorvastatin,./Intent_Prediction/audio/0126.mp3,retrieve,'0005
Cantonese,心臟病藥邊度有,./Intent_Prediction/audio/0127.mp3,retrieve,'5660000
English,Bring my coronary disease pills,./Intent_Prediction/audio/0128.mp3,retrieve,'00000
Cantonese,幫手攞冠心病藥,./Intent_Prediction/audio/0129.mp3,retrieve,'0005660
English,Fetch Amitriptyline for depression,./Intent_Prediction/audio/0130.mp3,retrieve,'0707
Cantonese,請搵阿米替林,./Intent_Prediction/audio/0131.mp3,retrieve,'007888
English,Can you find my antidepressant,./Intent_Prediction/audio/0132.mp3,retrieve,'00007
Cantonese,幫我搵抑鬱症藥,./Intent_Prediction/audio/0133.mp3,retrieve,'0007800
English,I want to take antidepressants,./Intent_Prediction/audio/0134.mp3,retrieve,'00000
Cantonese,請攞抑鬱症藥畀我,./Intent_Prediction/audio/0135.mp3,retrieve,'00780000
English,Where are my depression tablets,./Intent_Prediction/audio/0136.mp3,retrieve,'00070
Cantonese,邊度有抗抑鬱藥,./Intent_Prediction/audio/0137.mp3,retrieve,'0000780
English,Where is my phone,./Intent_Prediction/audio/0162.mp3,retrieve,'0000
Cantonese,我部電話去咗邊,./Intent_Prediction/audio/0163.mp3,retrieve,'0000000
English,Help me find my keys,./Intent_Prediction/audio/0166.mp3,retrieve,'00000
Cantonese,幫我搵鎖匙,./Intent_Prediction/audio/0167.mp3,retrieve,'00000
English,Can you find my wallet,./Intent_Prediction/audio/0192.mp3,retrieve,'00000
Cantonese,幫我搵銀包,./Intent_Prediction/audio/0193.mp3,retrieve,'00000
English,Give me hypertension medication,./Intent_Prediction/audio/0216.mp3,retrieve,'0010
Cantonese,攞高血壓藥畀我,./Intent_Prediction/audio/0217.mp3,retrieve,'0112200
English,Find me the ACE Inhibitor pills,./Intent_Prediction/audio/0218.mp3,retrieve,'000120
Cantonese,幫手搵血管緊張素轉換酶抑制藥,./Intent_Prediction/audio/0219.mp3,retrieve,'00012222222222
English,I need tablets for high blood pressure,./Intent_Prediction/audio/0220.mp3,retrieve,'0000122
Cantonese,高血壓藥喺邊度,./Intent_Prediction/audio/0221.mp3,retrieve,'1122000
English,Bring me some hypertension pills,./Intent_Prediction/audio/0222.mp3,retrieve,'00010
Cantonese,請幫我攞高血壓藥,./Intent_Prediction/audio/0223.mp3,retrieve,'00001122
English,Where is the Metformin for diabetes,./Intent_Prediction/audio/0224.mp3,retrieve,'000303
Cantonese,糖尿病藥邊度有,./Intent_Prediction/audio/0225.mp3,retrieve,'3440000
English,I need Metformin now,./Intent_Prediction/audio/0226.mp3,retrieve,'0030
Cantonese,請攞甲福明畀我,./Intent_Prediction/audio/0227.mp3,retrieve,'0034400
English,Fetch diabetes medication for me,./Intent_Prediction/audio/0228.mp3,retrieve,'03000
Cantonese,幫我拎糖尿病藥,./Intent_Prediction/audio/0229.mp3,retrieve,'0003440
English,Can you bring me Metformin tablets,./Intent_Prediction/audio/0230.mp3,retrieve,'000030
English,Fetch hypertension medication for me,./Intent_Prediction/audio/0256.mp3,retrieve,'01000
